,gene_name,accession,start,end,strand,gene_product,COG,regulator,uniprot,operon,kegg_maps,EC_number,ZM4_locus,aerobic_essential,anaerobic_essential,interpro_annotation,anaero_xylose_model_flux,anaero_glucose_model_flux,aero_xylose_model_flux,aero_glucose_model_flux,anaero_xylose_model_growth_perc_change,anaero_glucose_model_growth_perc_change,aero_xylose_model_growth_perc_change,aero_glucose_model_growth_perc_change,FIMO_regulators,LDI_early_glucose_fold_change,LDI_late_glucose_fold_change,LDI_early_xylose_fold_change,LDI_late_xylose_fold_change,no_LDI_early_glucose_fold_change,no_LDI_late_glucose_fold_change,no_LDI_early_xylose_fold_change,no_LDI_late_xylose_fold_change,chromosome_id,iMs
ZCP4_1344,ZCP4_1344,CP006818.1,1510328,1511485,-,cysteine desulfurase NifS,Coenzyme transport and metabolism,,,Op1431,map00730;map01100;map04122,2.8.1.7,ZMO1_ZMO1834,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.9999999999999656,1.0000000000000837,0.9999999999999636,0.999999999999986,[],,,,,,,,,CP006818.1,['nitrogen_fixation']
ZCP4_1345,ZCP4_1345,CP006818.1,1511508,1511750,-,thioredoxin-like protein,"Post-translational modification, protein turnover, and chaperones",,Q5NLF3,Op1432,,,ZMO1_ZMO1833,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['SG_9']
ZCP4_1346,ZCP4_1346,CP006818.1,1511808,1512131,-,Iron-sulfur cluster assembly accessory protein,Function unknown,,,Op1433,,,ZMO1_ZMO1832,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['nitrogen_fixation']
ZCP4_1347,ZCP4_1347,CP006818.1,1512307,1512894,-,NifQ family protein,Function unknown,,,Op1434,,,ZMO1_ZMO1831,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_1348,ZCP4_1348,CP006818.1,1512910,1513194,-,ferredoxin III%2C nif-specific,Energy production and conversion,,D9PNM8,Op1435,,,ZMO1_ZMO2028,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,"['iron_sulfur', 'nitrogen_fixation']"
ZCP4_1349,ZCP4_1349,CP006818.1,1513231,1513671,-,putative nitrogen fixation protein,Function unknown,ZCP4_0900,Q5NLF7,Op1436,,,ZMO1_ZMO1829,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['nitrogen_fixation']
ZCP4_1350,ZCP4_1350,CP006818.1,1513685,1514179,-,nitrogen fixation protein NifX,Function unknown,,Q5NLF8,Op1437,,,ZMO1_ZMO1828,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.8013925163944318,0.6465942057031123,0.7325783048028675,1.0,0.9127530561887092,0.6891448585070298,0.8331785784825645,CP006818.1,['nitrogen_fixation']
ZCP4_1351,ZCP4_1351,CP006818.1,1514172,1515542,-,nitrogenase molybdenum-iron cofactor biosynthesis protein NifN,Coenzyme transport and metabolism,,Q5NLF9,Op1438,,,ZMO1_ZMO1827,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['nitrogen_fixation']
ZCP4_1352,ZCP4_1352,CP006818.1,1515539,1516993,-,nitrogenase molybdenum-iron cofactor biosynthesis protein NifE,Energy production and conversion,,Q5NLG0,Op1439,,,ZMO1_ZMO1826,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['nitrogen_fixation']
ZCP4_1353,ZCP4_1353,CP006818.1,1517062,1518597,-,Mo-nitrogenase MoFe protein subunit NifK,Energy production and conversion,,Q5NLG1,Op1440,map00625;map00910;map01100;map01120,1.18.6.1,ZMO1_ZMO1825,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.9999999999999604,0.999999999999896,0.9999999999999732,1.0000000000000049,[],,,,,,,,,CP006818.1,['nitrogen_fixation']
ZCP4_1354,ZCP4_1354,CP006818.1,1518657,1520132,-,Mo-nitrogenase MoFe protein subunit NifD precursor,Energy production and conversion,,Q5NLG2,Op1441,map00625;map00910;map01100;map01120,1.18.6.1,ZMO1_ZMO1824,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.9999999999999604,0.999999999999896,0.9999999999999732,1.0000000000000049,[],,,,,,,,,CP006818.1,['nitrogen_fixation']
ZCP4_1355,nifH,CP006818.1,1520143,1521030,-,Mo-nitrogenase iron protein subunit NifH,"Cell cycle control, cell division, chromosome partitioning",,Q5NLG3,Op1442,map00625;map00860;map00910;map01100;map01110;map01120,"1.18.6.1,1.3.7.7",ZMO1_ZMO1823,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.9999999999999604,0.999999999999896,0.9999999999999732,1.0000000000000049,"['CosR_Campylobacter_jejuni', 'Fur_Escherichia_coli', 'Fur_Helicobacter_pylori', 'Fur_Klebsiella_pneumoniae', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,"['membrane_cobalmin', 'nitrogen_fixation']"
ZCP4_1356,ZCP4_1356,CP006818.1,1521408,1523537,+,TonB-dependent siderophore receptor,Inorganic ion transport and metabolism,"ZCP4_0018,ZCP4_0128,ZCP4_0210,ZCP4_0375,ZCP4_0523,ZCP4_0900,ZCP4_0900,ZCP4_1046,ZCP4_1194,ZCP4_1382,ZCP4_1718",,Op1443,,,ZMO1_ZMO1822,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'Fur_Escherichia_coli', 'Fur_Helicobacter_pylori', 'Fur_Klebsiella_pneumoniae', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,['siderophore_receptor']
ZCP4_1357,ZCP4_1357,CP006818.1,1523550,1524410,-,SIR2-like domain protein,Function unknown,ZCP4_1387,,Op1444,,,ZMO1_ZMO1821,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.8205289096735113,0.8461322821529256,1.0833292516383957,1.0,0.8762900999910636,1.0415607426532938,1.2681669184596704,CP006818.1,
ZCP4_1358,ZCP4_1358,CP006818.1,1524410,1524622,-,putative nitrogen fixation protein FixT,"Secondary metabolites biosynthesis, transport, and catabolism",,Q5NLG6,Op1445,,,ZMO1_ZMO1820,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.327903946211212,1.029632214376097,1.0453051377872715,1.0,1.2708977189210822,1.0599281843923127,1.0082470154755303,CP006818.1,
ZCP4_1359,ZCP4_1359,CP006818.1,1524643,1524897,-,NifZ domain-containing protein,"Secondary metabolites biosynthesis, transport, and catabolism",,Q5NLG7,Op1446,,,ZMO1_ZMO1819,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_1360,ZCP4_1360,CP006818.1,1524931,1525125,-,indolepyruvate ferredoxin oxidreductase%2C alpha/beta subunit,Energy production and conversion,,Q5NLG8,Op1447,,,ZMO1_ZMO1818,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_1361,ZCP4_1361,CP006818.1,1525165,1526634,-,nitrogenase cofactor biosynthesis protein NifB,Energy production and conversion,,,Op1448,,,ZMO1_ZMO1817,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_1362,ZCP4_1362,CP006818.1,1526842,1528548,-,Nif-specific regulatory protein,Transcription,,Q5NLH0,Op1449,map02020,,ZMO1_ZMO1816,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM;SignalP-noTM,,,,,,,,,"['Cap37_Clostridium_acetobutylicum', 'CosR_Campylobacter_jejuni', 'CsrR_Streptococcus_pyogenes', 'Fur_Helicobacter_pylori', 'Fur_Vibrio_cholerae', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,['transport_1']
ZCP4_1363,ZCP4_1363,CP006818.1,1529261,1531468,+,outer membrane receptor for monomeric catechols,Inorganic ion transport and metabolism,"ZCP4_0128,ZCP4_0168,ZCP4_0210,ZCP4_0530,ZCP4_0812,ZCP4_0900,ZCP4_1382,ZCP4_1637,ZCP4_1718",,Op1450,,,ZMO1_ZMO1815,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,"['Cap37_Clostridium_acetobutylicum', 'CosR_Campylobacter_jejuni', 'CsrR_Streptococcus_pyogenes', 'Fur_Helicobacter_pylori', 'Fur_Vibrio_cholerae', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,"['membrane_cobalmin', 'transport_1']"
ZCP4_1364,rnfA,CP006818.1,1531937,1532518,+,electron transport complex%2C RnfABCDGE type%2C A subunit,Energy production and conversion,,Q5NLH2,Op1451,,,ZMO1_ZMO1814,0.0,-4.19591015843091,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],1.0,0.2183422314961894,0.2354647630694074,0.0440066380377104,1.0,10.960287589345986,10.395100945812764,1.7187492648955676,CP006818.1,['ETC_and_MEP']
ZCP4_1365,rnfB,CP006818.1,1532535,1533197,+,electron transport complex%2C RnfABCDGE type%2C B subunit,Energy production and conversion,,Q5NLH3,Op1452,,,ZMO1_ZMO1813,0.0,-4.53919200616373,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.6112902474735465,0.7169818518925931,0.8897628201473865,1.0,0.5068624361707927,0.7116244479929241,0.8606041936654796,CP006818.1,['ETC_and_MEP']
ZCP4_1366,ZCP4_1366,CP006818.1,1533208,1534671,+,electron transport complex%2C RnfABCDGE type%2C C subunit,Energy production and conversion,,,Op1453,,,ZMO1_ZMO1812,0.0,-4.15156617501397,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7230009812812058,0.7733664363881471,0.9998928133668322,1.0,0.6792190618290506,0.8172704231548962,0.9471685737032192,CP006818.1,['ETC_and_MEP']
ZCP4_1367,rnfD,CP006818.1,1534671,1535747,+,electron transport complex%2C RnfABCDGE type%2C D subunit,Energy production and conversion,,Q5NLH5,Op1454,,1.6.5.8,ZMO1_ZMO1811,0.0,-4.11608226964924,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.1862199912653826,1.142728552369407,1.2345180923098311,1.0,0.7087026101603717,0.789384062612466,0.9343432942896416,CP006818.1,['ETC_and_MEP']
ZCP4_1368,rnfG,CP006818.1,1535744,1536454,+,electron transport complex%2C RnfABCDGE type%2C G subunit,Energy production and conversion,,Q5NLH6,Op1455,,,ZMO1_ZMO1810,0.0,-4.18712501453909,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7237897665389956,0.7359212602998372,0.8918858225376735,1.0,0.86834889584225,0.9182115109283876,1.0358001903478733,CP006818.1,['ETC_and_MEP']
ZCP4_1369,rnfE,CP006818.1,1536444,1537118,+,electron transport complex%2C RnfABCDGE type%2C E subunit,Energy production and conversion,,Q5NLH7,Op1456,,,ZMO1_ZMO1809,0.0,-4.01971525673843,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7095788064790343,0.7578405337248308,0.8931287867856459,1.0,0.4970043379865219,0.5673416485372029,0.7232662865980379,CP006818.1,['ETC_and_MEP']
ZCP4_1370,ZCP4_1370,CP006818.1,1537131,1537397,+,hypothetical protein,Function unknown,,Q5NLH8,Op1457,,,ZMO1_ZMO1808,0.0,-3.83563965182729,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.5171357709810124,0.4417615887416768,0.5020862527669502,1.0,0.5203637374986388,0.4572412811636558,0.4385888897535592,CP006818.1,['ETC_and_MEP']
ZCP4_1371,ZCP4_1371,CP006818.1,1537448,1539832,-,outer membrane receptor protein,Inorganic ion transport and metabolism,"ZCP4_0128,ZCP4_0210,ZCP4_0375,ZCP4_0530,ZCP4_1042,ZCP4_1046,ZCP4_1194,ZCP4_1194,ZCP4_1382,ZCP4_1718",Q5NLH9,Op1458,,,ZMO1_ZMO1807,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],,,,,,,,,CP006818.1,"['cell_cycle', 'noise_5']"
ZCP4_1372,ZCP4_1372,CP006818.1,1540020,1540613,+,acetyltransferase (isoleucine patch superfamily),Function unknown,"ZCP4_0018,ZCP4_1387",Q5NLI0,Op1459,,2.3.1.79,ZMO1_ZMO1806,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.999999999999986,1.000000000000029,0.9999999999999726,0.9999999999999708,['NikR_Helicobacter_pylori'],1.0,0.98107811202997,0.999013846731628,0.8973274759318407,1.0,1.1067928939206613,1.1096759197134418,0.927025043401836,CP006818.1,
ZCP4_1373,ZCP4_1373,CP006818.1,1540840,1541493,+,putative phosphatase,Function unknown,,,Op1460,map00630;map01100;map01110;map01130,3.1.3.18,ZMO1_ZMO1805,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.99999999999997,0.999999999999972,0.9999999999999746,0.9999999999999984,['NikR_Helicobacter_pylori'],1.0,1.0875835392965032,1.019315637688086,0.882238084677234,1.0,1.3170189041286005,1.2268009861267717,1.3823556332357356,CP006818.1,
ZCP4_1374,ZCP4_1374,CP006818.1,1541553,1542986,-,amino acid/polyamine/organocation transporter%2C APC superfamily,Amino acid transport and metabolism,ZCP4_1387,Q5NLI2,Op1461,,,ZMO1_ZMO1804,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,1.891570408281283,0.8813892474371383,0.5172366612556175,1.0,0.2099056630430112,0.2314610478880234,0.3129172107102517,CP006818.1,
ZCP4_1375,ZCP4_1375,CP006818.1,1543482,1543766,-,integration host factor%2C beta subunit,Transcription,,Q5NLI5,Op1462,,,ZMO1_ZMO1801,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,0.8778713153959482,0.9594312082162292,0.995644382444603,1.0,1.1165865479156198,1.174888060546902,1.1107089753946195,CP006818.1,
ZCP4_1376,ZCP4_1376,CP006818.1,1544043,1544882,+,phenazine biosynthesis protein PhzF family,Function unknown,"ZCP4_0018,ZCP4_0210",,Op1463,,,ZMO1_ZMO1800,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,0.9944943414250504,0.9109152147329312,0.8038148627685875,1.0,0.9685740771296126,0.8806226094713367,0.8954327460922255,CP006818.1,
ZCP4_1377,ZCP4_1377,CP006818.1,1545009,1546715,-,SSU ribosomal protein S1P,"Translation, ribosomal structure and biogenesis",,Q5NLI8,Op1464,map03010,,ZMO1_ZMO1798,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7327676947484332,0.6696863414682733,0.715119476215401,1.0,0.7176421295732474,0.667600394188572,0.7395612606821828,CP006818.1,
ZCP4_1378,ZCP4_1378,CP006818.1,1546982,1547614,-,cytidylate kinase,Nucleotide transport and metabolism,,,Op1465,map00240;map01100,2.7.4.25,ZMO1_ZMO1797,-2.72613658355917,-2.17994665050601,SignalP-TM;SignalP-noTM,0.2215679915297863,0.2173189498559582,0.4071316358493765,0.4352234705465393,8.201743896020166e-16,2.44909743995132e-15,7.230721126544217e-16,0.0,[],1.0,0.9581269987851224,0.8314039693547256,0.9071511560851426,1.0,0.9692766375550772,0.9177585752924486,1.060215862249344,CP006818.1,
ZCP4_1379,aroA,CP006818.1,1547611,1548972,-,3-phosphoshikimate 1-carboxyvinyltransferase,Amino acid transport and metabolism,,Q5NLJ0,Op1466,map00400;map01100;map01110;map01130;map01230,2.5.1.19,ZMO1_ZMO1796,0.0,0.0,SignalP-TM;SignalP-noTM,0.163856307216225,0.1607140109257073,0.301086298343825,0.3218610693954785,2.829597010132953e-15,9.335792712038501e-30,9.311709209271377e-16,7.624112556381921e-30,"['CosR_Campylobacter_jejuni', 'CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.7826655145020873,0.6895884941468419,0.692991524510313,1.0,0.7511368062261143,0.6876208739892544,0.7828253273191969,CP006818.1,
ZCP4_1380,ZCP4_1380,CP006818.1,1549253,1549576,+,hypothetical protein,Function unknown,ZCP4_1387,Q5NLJ2,Op1467,,,ZMO1_ZMO1794,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,0.8580578033850806,0.7838506057409111,0.9329797132112536,1.0,0.7662849172040452,0.7291826087144315,0.7530877613844943,CP006818.1,
ZCP4_1382,ZCP4_1382,CP006818.1,1549947,1550861,-,transcriptional regulator%2C LysR family,Transcription,"ZCP4_0900,ZCP4_1382,ZCP4_1718",Q5NLJ3,Op1468,,,ZMO1_ZMO1793,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,1.1973440375151128,1.395127651504369,1.6074763789594682,1.0,1.616988886294929,1.6388349910264424,1.8919247563329904,CP006818.1,
ZCP4_1383,ilvD,CP006818.1,1550963,1552819,+,dihydroxyacid dehydratase,Amino acid transport and metabolism,,Q5NLJ4,Op1469,map00290;map00770;map01100;map01110;map01130;map01210;map01230,4.2.1.9,ZMO1_ZMO1792,-2.34703057363769,-2.5699895655275,SignalP-TM;SignalP-noTM,0.4094804204946905,0.4016277547766631,0.7524211069173453,0.8043377046390662,0.0,0.0,0.0,0.0,['NikR_Helicobacter_pylori'],1.0,0.9042431436124408,0.8506790330735465,0.7537746661558773,1.0,0.8760633745765718,0.7695111150464845,0.7076867424243328,CP006818.1,['ETC_and_MEP']
ZCP4_1384,ZCP4_1384,CP006818.1,1552900,1554360,-,PMT family glycosyltransferase%2C 4-amino-4-deoxy-L-arabinose transferase,Function unknown,,,Op1470,,,,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['plasmid']
ZCP4_1385,ZCP4_1385,CP006818.1,1554477,1556282,-,ABC transporter%2C permease/ATP-binding protein,Defense mechanisms,ZCP4_1387,,Op1471,,,ZMO1_ZMO1790,-1.38746553521316,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.8549448743053712,0.9310406891142584,1.0544554708898506,1.0,0.8022828353665831,0.9243428467897988,1.0974978537934483,CP006818.1,
ZCP4_1386,ZCP4_1386,CP006818.1,1556499,1558343,+,hypothetical protein,Signal transduction mechanisms,"ZCP4_0018,ZCP4_0530",Q5NLJ8,Op1472,,,ZMO1_ZMO1788,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['CosR_Campylobacter_jejuni'],1.0,0.8913696633124938,0.7654898363235711,0.421038129624301,1.0,0.6889154692295666,0.5563369357653042,0.2900451553343398,CP006818.1,"['ethanol_fermentation', 'oxidation_response_1']"
ZCP4_1387,ZCP4_1387,CP006818.1,1558695,1558934,+,hypothetical protein,No COG annotation,"ZCP4_0018,ZCP4_0523,ZCP4_1046,ZCP4_1387,ZCP4_1718",Q5NLJ9,Op1473,,,ZMO1_ZMO1787,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_1388,ZCP4_1388,CP006818.1,1559007,1559957,-,hypothetical protein,No COG annotation,"ZCP4_0210,ZCP4_0900,ZCP4_1718",,Op1474,,,ZMO1_ZMO1786,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,['MogR_Listeria_monocytogenes'],,,,,,,,,CP006818.1,
ZCP4_1389,ZCP4_1389,CP006818.1,1560154,1561284,+,small-conductance mechanosensitive channel,Cell wall/membrane/envelope biogenesis,,H2VFN1,Op1475,,,ZMO1_ZMO1785,0.0,0.0,SignalP-TM;SignalP-noTM;Thaumatin family profile.,,,,,,,,,['MogR_Listeria_monocytogenes'],,,,,,,,,CP006818.1,
ZCP4_1390,ZCP4_1390,CP006818.1,1561436,1561744,+,hypothetical protein,Function unknown,"ZCP4_0128,ZCP4_1194,ZCP4_1387",Q5NLK6,Op1476,,,ZMO1_ZMO1780,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],1.0,1.522238585683586,1.7352477344134014,1.6191176562455225,1.0,1.640162190163191,1.701259338302467,1.5934319327719937,CP006818.1,['aldose_transport_maybe']
ZCP4_1391,ZCP4_1391,CP006818.1,1561792,1562193,+,hypothetical protein,Function unknown,"ZCP4_0900,ZCP4_1465",Q5NLK7,Op1477,,,ZMO1_ZMO1779,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.0827638306964524,0.9595810889825812,0.393404082316253,1.0,1.0611170983906422,0.9007338352113576,0.3195451323067939,CP006818.1,['aldose_transport_maybe']
ZCP4_1392,ZCP4_1392,CP006818.1,1562390,1563409,+,hypothetical protein,Function unknown,"ZCP4_0375,ZCP4_0900,ZCP4_1046",H2VFM4,Op1478,,,ZMO1_ZMO1778,0.0,-1.22574665490579,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],,,,,,,,,CP006818.1,
ZCP4_1393,ZCP4_1393,CP006818.1,1563434,1564552,-,glycosyl/glycerophosphate transferase%2C teichoic acid biosynthesis,Cell wall/membrane/envelope biogenesis,"ZCP4_0128,ZCP4_0128,ZCP4_0530,ZCP4_0900,ZCP4_1465,ZCP4_1718",Q5NLK9,Op1479,,,ZMO1_ZMO1777,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.8368507295424225,0.9133027227772064,1.148093815570385,1.0,0.579555378343175,0.8162715762589953,0.6709643216297714,CP006818.1,
ZCP4_1394,ZCP4_1394,CP006818.1,1564827,1567445,-,aminopeptidase N,Amino acid transport and metabolism,,Q5NLL0,Op1480,map00480;map01100,3.4.11.2,ZMO1_ZMO1776,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.0,0.0,0.0,0.0,0.9999999999999823,0.9999999999998888,0.9999999999999684,0.9999999999999892,"['AmpR_Pseudomonas_aeruginosa', 'CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,1.1810439716284402,1.2676311922802574,0.8686120195118759,1.0,1.1749874406197485,1.059228593369112,0.7452224667376968,CP006818.1,['ethanol_fermentation']
ZCP4_1395,ZCP4_1395,CP006818.1,1567901,1568236,+,hypothetical protein,No COG annotation,"ZCP4_0018,ZCP4_0128,ZCP4_1382,ZCP4_1465,ZCP4_1718",,Op1481,,,ZMO1_ZMO1775,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,"['AmpR_Pseudomonas_aeruginosa', 'CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_1397,ZCP4_1397,CP006818.1,1568705,1569535,+,aldo/keto reductase%2C diketogulonate reductase,Function unknown,ZCP4_1465,Q5NLL3,Op1482,,,ZMO1_ZMO1773,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.0,0.0,0.0,0.0,0.9999999999999823,0.9999999999998888,0.9999999999999684,0.9999999999999892,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,1.1644802397305951,1.189180605552085,1.2405334364064926,1.0,1.7019669034406972,1.7308812538152898,1.8718695409312616,CP006818.1,
ZCP4_1398,ZCP4_1398,CP006818.1,1569592,1570599,-,putative NAD(P)H quinone oxidoreductase%2C PIG3 family,Energy production and conversion,ZCP4_0900,,Op1483,,,ZMO1_ZMO1772,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,['Fur_Helicobacter_pylori'],1.0,1.072800287246241,1.0667679778130903,1.300258626430666,1.0,1.2162354252320695,1.3370758838287995,1.647515129399563,CP006818.1,['noise_5']
ZCP4_1399,ZCP4_1399,CP006818.1,1570822,1571979,+,Fe-dependent oxidoreductase%2C alcohol dehydrogenase,Energy production and conversion,,H2VFM0,Op1484,map00640,,ZMO1_ZMO1771,-1.15453958602812,-2.03936217659212,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.9795649910407008,0.8919337213812765,0.7712621269845583,1.0,0.8991712889395603,0.793944594389028,0.7187138945592646,CP006818.1,
ZCP4_1400,argH,CP006818.1,1572300,1573706,+,argininosuccinate lyase,Amino acid transport and metabolism,,Q9Z660,Op1485,map00220;map00250;map01100;map01110;map01130;map01230,4.3.2.1,ZMO1_ZMO1770,0.0,0.0,SignalP-TM;Thaumatin family profile.,0.134604290474034,0.1320229643729613,0.2473356579832104,0.264401667614918,2.2099964972733944e-15,2.6021660299482773e-15,4.471512668157729e-16,4.785806872993881e-16,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,0.87522523153086,0.8100746973048492,0.8028334597902682,1.0,0.8673102894036198,0.8249590378551288,0.7398477150585021,CP006818.1,
ZCP4_1401,ZCP4_1401,CP006818.1,1573706,1573957,+,hypothetical protein,No COG annotation,ZCP4_0900,,Op1486,,,ZMO1_ZMO1769,-1.8684817924407,-2.89430527157723,SignalP-TM;Thaumatin family profile.,,,,,,,,,[],1.0,1.6507089858483923,1.6491203012264404,1.8638092288620909,1.0,2.1417045941389428,2.704886482879788,3.5959956511911453,CP006818.1,['noise_4']
